请 系 好 安 全 带 按 交 通 规 则 行 驶 你 好 给 1 5 0 0 0 0 0 5 7 2 9 打 电 话	v v a nr nr nr p n n n n v v l l p m m m m m m m m m m m l l l	o o o o o o o o o o o o o o o o o o o o o o o o o o o song song song	O O O O O O O O O O O O O O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num O O O	phone_call.make_a_phone_call
给 打 电 话 给 1 5 0 0 0 0 0 5 7 2 9	p l l l p m m m m m m m m m m m	o song song song o o o o o o o o o o o o	O O O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call

叮 当 你 好	o o l l	o o o o	O O O O	OTHERS
播 放 相 声	v v d d	o o o o	O O O O	OTHERS
给 我 播 放 一 首 老 歌	p r v v m m n n	song song o o o o theme theme	O O O O O O B-theme E-theme	music.play
取 消	v v	o o	O O	music.pause
直 接 给 撞 伤 人 全 部 住 院	ad ad p v v n n n n n	o o o o song song o o o o	O O O O O O O O O O	OTHERS
结 束 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation

开 车 去 白 庙 社 区	v v v n n n n	scene scene o o o o o	O O O B-destination I-destination I-destination E-destination	navigation.navigation
开 车 去 白 庙 社 区	v v v n n n n	scene scene o o o o o	O O O B-destination I-destination I-destination E-destination	navigation.navigation
打 电 话 给	l l l p	song song song o	O O O O	phone_call.make_a_phone_call
当 前 播 放	t t v v	o o o o	O O O O	OTHERS

你 好 叮 当	l l o o	o o o o	O O O O	OTHERS
你 好 叮 当	l l o o	o o o o	O O O O	OTHERS
济 宁 的 天 气 怎 么 样	ns ns uj n n r r r	o o o o o o o o	O O O O O O O O	OTHERS
你 好 叮 当	l l o o	o o o o	O O O O	OTHERS
新 闻 联 播	nz nz nz nz	o o o o	O O O O	OTHERS
导 航 到	v v v	o o o	O O O	navigation.navigation
娄 庄 镇 娄 庄 村	nr nr nr nr nr nr	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 电 话 给 6 6 5	l l l p m m m	song song song o o o o	O O O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call

你 好 小 云 的 家 姐 不 显 示 了	l l nr nr uj n n d v v ul	o o o o o o o o o o o	O O O O O O O O O O O	OTHERS
我 要 听 一 剪 梅 谢 谢 有 听 一 剪 梅 能 不 能 过 那 边	r v v nr nr nr nr nr v v nr nr nr v v v ug r r	song song o song song song o o o o song song song o o o o o o	O O O B-song I-song E-song O O O O B-song I-song E-song O O O O O O	music.play
我 要 听 阿 杜 的 歌	r v v nr nr uj n	song song o singer singer o o	O O O B-singer E-singer O O	music.play
是 因 为 我 说 话 笑 话	c c c r v v n n	o o o song song o o o	O O O O O O O O	OTHERS
但 是	c c	o o	O O	OTHERS
郝 志	nr nr	o o	O O	OTHERS
关 闭 行 车 模 式	v v n n n n	o o o o o o	O O O O O O	OTHERS
我 要 听 记 事 本	r v v n n n	song song o song song song	O O O B-song I-song E-song	music.play

导 航 广 州 天 河 区 南 洋 长 胜 酒 店	v v ns ns ns ns ns ns ns a v n n	o o o o o o o singer singer o o scene scene	O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 电 话 给 背 景 的	l l l p n n uj	song song song o o o o	O O O O B-contact_name I-contact_name E-contact_name	phone_call.make_a_phone_call
在 经 历	p n n	o o o	O O O	OTHERS
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call

去 穆 厝	v nrt nrt	o o o	O B-destination E-destination	navigation.navigation
刘 莎	nr nr	o o	O O	OTHERS
那 个 油 表 不 准 说 自 创 献 给 从 前 厉 害 哦 解 放 路 步 行 街 的 重 庆 标 志 重 新 装 一 下 这 个	r r n n v v v n n v v t t a a zg nz nz nz n n n uj ns ns n n a a v m m r r	song song o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	OTHERS
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call

取 消	v v	o o	O O	OTHERS
播 放 汪 汪 队 主 题 曲	v v nr nr n n n n	o o o o o o o o	O O O O O O O O	music.play
降 低 音 量	v v n n	o o o o	O O O O	OTHERS
忘 了 我 要 去 安 徽 省 六 安 市 城 关 镇 车 管 所	v ul r v v ns ns ns ns ns ns ns ns ns j j j	o o song song o o o o o o o o o o o o o	O O O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

卫 生 间	n n n	o o o	B-destination I-destination E-destination	navigation.navigation
打	v	o	O	OTHERS
谢 谢	nr nr	o o	O O	OTHERS
听 歌	v v	o o	O O	music.play
哥	n	o	O	OTHERS
听 歌	v v	o o	O O	music.play

取 消	v v	o o	O O	OTHERS
取 消	v v	o o	O O	OTHERS
黄 埭 镇	a g n	o o o	B-destination I-destination E-destination	navigation.navigation

迟 志 强	nr nr nr	singer singer singer	B-singer I-singer E-singer	music.play
迟 志 强 的 北 郊	nr nr nr uj ns ns	singer singer singer o song song	B-singer I-singer E-singer O B-song E-song	music.play
车 子 的 车 最 低 的	n n uj n a a uj	o o o o o o o	O O O O O O O	OTHERS
d j	eng eng	theme theme	B-theme E-theme	music.play
失 真 d j	v v eng eng	song song theme theme	B-song E-song B-theme E-theme	music.play

叫 阳 光 少 年 开 导 航 那 个 群 里 面 啊 原 来 那 个 群 里 面 他 还 威 胁 美 腿	v nr nr m m v v v r r n f f zg d d r r n f f r d vn vn nz nz	o o o o o o o o song song o song song o o o song song o song song o o o o o o	O O O O O O O O O O O O O O O O O O O O O O O O O O O	OTHERS
西 雅	ns ns	o o	O O	OTHERS
取 消 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
请 拨 打 蔡 青 文 的 电 话	v v v nr n n uj n n	o o o o o o o o o	O O O B-contact_name I-contact_name E-contact_name O O O	phone_call.make_a_phone_call
打 老 婆 的 电 话	v n n uj n n	o o o o o o	O B-contact_name E-contact_name O O O	phone_call.make_a_phone_call
好 怀 念 也 考 了 吗	l l l d v ul y	o emotion emotion o o o o	O O O O O O O	OTHERS
从 没 有 过 的 好 吧	p v v ug uj a y	o o o o o o o	O O O O O O O	OTHERS

七 ①	m x	o o	O O	OTHERS
来 一 首 远 走 高 飞	v m m i i i i	o o o song song singer singer	O O O B-song I-song I-song E-song	music.play
来 一 首 李 白	v m m nr nr	o o o song song	O O O B-song E-song	music.play
来 一 首 丑 八 怪	v m m i i i	o o o song song song	O O O B-song I-song E-song	music.play

王 军	nr nr	o o	O O	OTHERS
放 音 乐	v n n	o o o	O O O	music.play
播 放 一 个 女 孩 名 叫 婉 君	v v m m n n v v ag n	o o song song song song song song song song	O O B-song I-song I-song I-song I-song I-song I-song E-song	music.play
播 放 一 个 女 孩 名 叫 婉 君	v v m m n n v v ag n	o o song song song song song song song song	O O B-song I-song I-song I-song I-song I-song I-song E-song	music.play

3 1 8 8 9 2 9 1 3 等 于 多 少	m m m m m m m m m v v m m	o o o o o o o o o o o o o	O O O O O O O O O O O O O	OTHERS
3 1 8 8 9 2 9 1 3	m m m m m m m m m	o o o o o o o o o	O O O O O O O O O	OTHERS
退 出	v v	o o	O O	OTHERS
请 给 我 取 消 导 航	v p r v v v v	o song song o o o o	O O O O O O O	navigation.cancel_navigation
小 强 你 好	nr nr l l	o o o o	O O O O	OTHERS
取 消 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation

冯 巩	nr nr	singer singer	B-singer E-singer	music.play
给 我 来 一 首 红 尘 情 歌	p r v m m n n n n	song song o o o song song theme theme	O O O O O B-song I-song I-song E-song	music.play
给 我 点 一 首 卡 拉 永 远 o k	p r q m m nrt nrt d d eng eng	song song o o o song song song song song song	O O O O O B-song I-song I-song I-song I-song E-song	music.play
相 信 你 爱 过 自 己 一 回 还 有 三 天 没 洗 澡 呢	v v r v ug r r m m v v m m v v v y	o o o o o song song o o o o o o o scene scene o	O O O O O O O O O O O O O O O O O	OTHERS
听 你 听 不 懂	v r v v v	o o o o o	O B-song I-song I-song E-song	music.play

取 消	v v	o o	O O	OTHERS
我 要 去 自 贡 市 兰 夫 公 园	r v v ns ns ns nr nr n n	song song o o o o o o song song	O O O B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
我 要 去 自 贡 市 南 湖 公 园	r v v ns ns ns ns ns ns ns	song song o o o o o o song song	O O O B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

搜 索 二 零 四 吧	v v m m m y	o o o o o o	O O O O O O	OTHERS
搜 索 9 2 零	v v m m m	o o o o o	O O O O O	OTHERS
9 4 2 0	m m m m	song song song song	B-song I-song I-song E-song	music.play
播 放 9 4 2 0	v v m m m m	o o song song song song	O O B-song I-song I-song E-song	music.play
吉 林 大 路 乐 群 街 交 汇	ns ns n n ns ns ns n n	o o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

我 想 听 相 声	r v i i i	song song o o o	O O O O O	OTHERS
常 志	nr nr	o o	O O	OTHERS
本 色	n n	song song	B-song E-song	music.play
长 治 市	ns ns ns	o o o	B-destination I-destination E-destination	navigation.navigation
继 续 播 放 上 一 次 的 相 声	v v v v f m m uj d d	o o o o o o o o o o	O O O O O O O O O O	OTHERS
继 续 播 放 上 一 次 的 相 声	v v v v f m m uj d d	o o o o o o o o o o	O O O O O O O O O O	OTHERS
我 要 听 相 声	r v i i i	song song o o o	O O O O O	OTHERS
打 电 话 1 3 8 0 0 0 0 7 9 9 0	l l l m m m m m m m m m m m	song song song o o song song song song song o o o o	O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
叮 当 你 好	o o l l	o o o o	O O O O	OTHERS
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call

阿 逗	nr nr	o o	O O	OTHERS
d j 歌 曲	eng eng n n	theme theme o o	B-theme E-theme O O	music.play
歌 曲 南 斯 拉 夫	n n nrt nrt nrt nrt	o o song song song song	O O B-song I-song I-song E-song	music.play
歌 曲 暴 徒	n n n n	o o song song	O O B-song E-song	music.play

d d d d	eng eng eng eng	o o o o	O O O O	OTHERS
一	m	o	O	OTHERS
许 愿	v v	song song	O O	OTHERS
伽 楠	nr nr	o o	O O	OTHERS
打 个 电 话	v q n n	o o o o	O O O O	phone_call.make_a_phone_call
胡 蝶	nr nr	singer singer	B-contact_name E-contact_name	phone_call.make_a_phone_call

帮 我 播 放	v r v v	song song o o	O O O O	music.play
请 帮 我 播 放	v v r v v	o song song o o	O O O O O	music.play
播 放 我 的 老 班 长	v v r uj n n n	o o song song song song song	O O B-song I-song I-song I-song E-song	music.play

临 洪 喜	vn vn v	o o o	O O O	OTHERS
吉 爸 爸	nr n n	o o o	O O O	OTHERS
关 闭 移 动 网 络	v v vn vn n n	o o o o toplist toplist	O O O O O O	OTHERS
拨 打 电 话 6 6 8	v v n n m m m	o song song song o o o	O O O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
拨 打 1 8 2 0 0 0 0 3 6 5 7	v v m m m m m m m m m m m	o o o o o o o o o o o o o	O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call

8 8 8 8 8 8 8 8	m m m m m m m m	o o o o o o o o	O O O O O O O O	OTHERS
笨 笨	a a	o o	O O	OTHERS
找 个 拔 萝 卜	v q n n n	o o song song song	O O B-song I-song E-song	music.play
唱 一 个 大 萝 卜	v m m n n n	o o o o o o	O O O B-song I-song E-song	music.play
麒 麟 镇	n n n	o o o	B-destination I-destination E-destination	navigation.navigation

取 消	v v	o o	O O	OTHERS
青 海 花 儿 张 郭 彤	ns ns n n nr nr n	song song song song o singer singer	B-song I-song I-song E-song O B-singer E-singer	music.play
风 铮	l l	o o	O O	OTHERS
张 帆	nr nr	o o	O O	OTHERS
去 日 本 的 路 线	v ns ns uj n n	o language language o o o	O B-destination E-destination O O O	navigation.navigation
没 什 么	l l l	o o o	O O O	OTHERS

播 放 董 文 华 的 歌 曲	v v nr nr nr uj n n	o o singer singer singer o o o	O O B-singer I-singer E-singer O O O	music.play
生 意 干 的 而 感 到 心 疼	v v v uj c v v a a	o o o o o o o o o	O O O O O O O O O	OTHERS
娜	x	o	O	OTHERS
恒 乐 清 华 园 的 高 速 安 新 的	nz nz ns ns ns uj d d a a uj	o o o o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination O	navigation.navigation
取 消	v v	o o	O O	navigation.cancel_navigation

打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
打 电 话 给 1 3 4 0 0 0 0 2 6 8 1	l l l p m m m m m m m m m m m	song song song o o o o o o o o o o o o	O O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
去 即 墨 体 育 场	v v v n n n	o o o o o o	O B-destination I-destination I-destination I-destination E-destination	navigation.navigation

取 消	v v	o o	O O	OTHERS
我 要 到 上 海 叶 榭 蔬 菜 批 发 市 场	r v v ns ns nr nr n n n n n n	song song o o o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
播 放 张 信 哲 的 歌	v v nr nr nr uj n	o o singer singer singer o o	O O B-singer I-singer E-singer O O	music.play

我 要 听 告 白 气 球	r v v v v n n	song song o song song song song	O O O B-song I-song I-song E-song	music.play
我 要 听 刘 德 华 的 歌	r v v nr nr nr uj n	song song o singer singer singer o o	O O O B-singer I-singer E-singer O O	music.play
放 一 首	v m m	o o o	O O O	music.play

拨 打 6 0 0 0 0 9 1	v v m m m m m m m	o o o o o o o o o	O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
呼 叫 6 0 0 0 0 5 7	v v m m m m m m m	o o o o o o o o o	O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
导 航 行 车 记 录 仪	v v n n n n n	o o o o o o o	O O O O O O O	OTHERS

我 想 听 再 见 情 人	r v v v v n n	song song o song song song song	O O O B-song I-song I-song E-song	music.play
我 要 听 白 狐	r v v nz nz	song song o song song	O O O B-song E-song	music.play
我 想 听 我 的 中 国 心	r v v r uj ns ns n	song song o song song song song song	O O O B-song I-song I-song I-song E-song	music.play

许 仙	nr nr	song song	B-song E-song	music.play
取 消	v v	o o	O O	music.pause
孙 楠	nr nr	singer singer	B-singer E-singer	music.play
呃 我 要 到 新 华 每 天	y r v v nz nz r r	o song song o o o o o	O O O O B-destination I-destination I-destination E-destination	navigation.navigation
你 是 不 是 个 傻 子 吗	r l l l q n n y	o o o o o o o o	O O O O O O O O	OTHERS
新 华 美 天 整 形 医 院	a nz nz q l l l l	o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

取 消	v v	o o	O O	OTHERS
你 好 傻	l l a	o o o	O O O	OTHERS
没 关 系	l l l	o o o	O O O	OTHERS
哈 哈 哈	o o o	o o o	O O O	OTHERS
叉 叉	v v	o o	O O	OTHERS
你 的 女 朋 友 是 谁	r uj n n n v r	o o o song song o o	O O O O O O O	OTHERS
你 是 男 的 还 是 女 的	r v b uj c c b uj	o o o o o o o o	O O O O O O O O	OTHERS
营 口 路 8 2 5 号	vn vn n m m m m	o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
到 双 阳 路 4 8 0 号	v ns ns n m m m m	o o o o o o o o	O B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

拥 抱 着 歌 曲 地 震	l l l n n n n	song song o o o o o	O O O O O O O	OTHERS
拥 抱 你 离 去 的 这 本	v v r v v uj r r	song song song song song o o o	O O O O O O O O	OTHERS
拥 抱 着 你 离 去 d j 歌 曲	l l l r v v eng eng n n	song song song song song song theme theme o o	B-song I-song I-song I-song I-song E-song B-theme E-theme O O	music.play
拥 抱 你 离 去	v v r v v	song song song song song	B-song I-song I-song I-song E-song	music.play

拨 打 5 5 1	v v m m m	o o o o o	O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
我 要 去 公 司	r v v n n	song song o custom_destination custom_destination	O O O B-custom_destination E-custom_destination	navigation.navigation
我 要 去 公 司	r v v n n	song song o custom_destination custom_destination	O O O B-custom_destination E-custom_destination	navigation.navigation

我 要 去 沈 阳 杏 林 整 形 医 院	r v v ns ns ns ns l l l l	song song o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
